acc,status,remain,reward,prize,ms,note
nguyen1221,SPUN,1,25,25 xu,3775,
nguyen1222,SPUN,1,300,300 xu,3666,
nguyen1223,SPUN,1,75,75 xu,3949,
nguyen1224,SPUN,1,300,300 xu,4041,
nguyen1225,SPUN,1,10,10 xu,4065,
nguyen1226,SPUN,1,100,100 xu,3879,
nguyen1227,SPUN,1,25,25 xu,4238,
nguyen1228,SPUN,1,1000,1000 xu,4027,
nguyen1229,SPUN,1,10,10 xu,3970,
nguyen123,SPUN,1,10,10 xu,3607,
nguyen1230,SPUN,1,50,50 xu,4036,
nguyen1231,SPUN,1,100,100 xu,3989,
nguyen1232,SPUN,1,100,100 xu,3937,
nguyen1233,SPUN,1,750,750 xu,3954,
nguyen1235,SPUN,1,500,500 xu,4167,
nguyen1236,SPUN,1,500,500 xu,3864,
nguyen1237,SPUN,1,150,150 xu,4087,
nguyen1238,SPUN,1,1000,1000 xu,3686,
nguyen1239,SPUN,1,50,50 xu,4111,
nguyen124,SPUN,1,100,100 xu,3445,
nguyen1240,SPUN,1,500,500 xu,4153,
nguyen1241,SPUN,1,75,75 xu,4148,
nguyen1242,SPUN,1,200,200 xu,3965,
nguyen1243,SPUN,1,25,25 xu,3925,
nguyen1244,SPUN,1,50,50 xu,3702,
nguyen1245,SPUN,1,100,100 xu,3691,
nguyen1246,SPUN,1,300,300 xu,3736,
nguyen1247,SPUN,1,1000,1000 xu,3662,
nguyen1248,SPUN,1,1000,1000 xu,3794,
nguyen1249,SPUN,1,50,50 xu,3602,
nguyen125,SPUN,1,1000,1000 xu,3478,
nguyen1250,SPUN,1,300,300 xu,3604,
nguyen1251,SPUN,1,25,25 xu,3787,
nguyen1252,SPUN,1,1000,1000 xu,3577,
nguyen1253,SPUN,1,100,100 xu,3827,
nguyen1254,SPUN,1,300,300 xu,3693,
nguyen1255,SPUN,1,200,200 xu,3780,
nguyen1256,SPUN,1,50,50 xu,4123,
nguyen1257,SPUN,1,750,750 xu,4003,
nguyen1258,SPUN,1,250,250 xu,3877,
nguyen1259,SPUN,1,10,10 xu,3988,
nguyen126,SPUN,1,25,25 xu,3530,
nguyen1260,SPUN,1,10,10 xu,3951,
nguyen1261,SPUN,1,150,150 xu,3354,
nguyen1262,SPUN,1,500,500 xu,3966,
nguyen1263,SPUN,1,200,200 xu,3956,
nguyen1264,SPUN,1,200,200 xu,3963,
nguyen1265,SPUN,1,200,200 xu,3718,
nguyen1266,SPUN,1,75,75 xu,3582,
nguyen1267,SPUN,1,1000,1000 xu,3727,
nguyen1268,SPUN,1,500,500 xu,3729,
nguyen1269,SPUN,1,50,50 xu,3208,
nguyen127,SPUN,1,250,250 xu,3576,
nguyen1270,SPUN,1,250,250 xu,3785,
nguyen1271,SPUN,1,1000,1000 xu,3691,
nguyen1272,SPUN,1,1000,1000 xu,3557,
nguyen1273,SPUN,1,1000,1000 xu,3614,
nguyen1274,SPUN,1,150,150 xu,3714,
nguyen1275,SPUN,1,75,75 xu,3948,
nguyen1276,SPUN,1,75,75 xu,3853,
nguyen1277,SPUN,1,750,750 xu,3954,
nguyen1278,SPUN,1,100,100 xu,3650,
nguyen1279,SPUN,1,250,250 xu,3856,
nguyen128,SPUN,1,50,50 xu,3525,
nguyen1280,SPUN,1,1000,1000 xu,3806,
nguyen1281,SPUN,1,250,250 xu,3772,
nguyen1282,SPUN,1,25,25 xu,3749,
nguyen1283,SPUN,1,10,10 xu,3620,
nguyen1284,SPUN,1,150,150 xu,3666,
nguyen1285,SPUN,1,250,250 xu,3471,
nguyen1286,SPUN,1,50,50 xu,3698,
nguyen1287,SPUN,1,300,300 xu,3697,
nguyen1288,SPUN,1,10,10 xu,3634,
nguyen1289,SPUN,1,500,500 xu,3733,
nguyen129,SPUN,1,750,750 xu,3509,
nguyen1291,SPUN,1,500,500 xu,3629,
nguyen1292,SPUN,1,200,200 xu,3696,
nguyen1293,SPUN,1,50,50 xu,3681,
nguyen1294,SPUN,1,200,200 xu,3646,
nguyen1295,SPUN,1,75,75 xu,3784,
nguyen1296,SPUN,1,150,150 xu,3691,
nguyen1297,SPUN,1,25,25 xu,3815,
nguyen1298,SPUN,1,250,250 xu,3992,
nguyen1299,SPUN,1,200,200 xu,3758,
nguyen130,SPUN,1,500,500 xu,3546,
nguyen1300,SPUN,1,300,300 xu,3690,
nguyen1301,SPUN,1,750,750 xu,3912,
nguyen1302,SPUN,1,150,150 xu,3679,
nguyen1303,SPUN,1,1000,1000 xu,3874,
nguyen1304,SPUN,1,200,200 xu,3796,
nguyen1305,SPUN,1,150,150 xu,3776,
nguyen1306,SPUN,1,75,75 xu,3764,
nguyen1307,SPUN,1,10,10 xu,3660,
nguyen1308,SPUN,1,25,25 xu,3704,
nguyen1309,SPUN,1,50,50 xu,3671,
nguyen131,SPUN,1,50,50 xu,3575,
nguyen1310,SPUN,1,300,300 xu,3526,
nguyen1311,SPUN,1,250,250 xu,3719,
nguyen1312,SPUN,1,25,25 xu,3856,
nguyen1313,SPUN,1,150,150 xu,3821,
nguyen1314,SPUN,1,1000,1000 xu,3745,
nguyen1315,SPUN,1,10,10 xu,3717,
nguyen1316,SPUN,1,50,50 xu,3536,
nguyen1317,SPUN,1,1000,1000 xu,3709,
nguyen1318,SPUN,1,750,750 xu,3558,
nguyen1319,SPUN,1,10,10 xu,3711,
nguyen132,SPUN,1,150,150 xu,3500,
nguyen1320,SPUN,1,10,10 xu,3657,
nguyen1321,SPUN,1,200,200 xu,3804,
nguyen1322,SPUN,1,200,200 xu,3687,
nguyen1323,SPUN,1,200,200 xu,3722,
nguyen1324,SPUN,1,500,500 xu,3671,
nguyen1325,SPUN,1,200,200 xu,3529,
nguyen1326,SPUN,1,25,25 xu,3631,
nguyen1327,SPUN,1,50,50 xu,3576,
nguyen1328,SPUN,1,50,50 xu,3690,
nguyen1329,SPUN,1,500,500 xu,3777,
nguyen133,SPUN,1,500,500 xu,3608,
nguyen1330,SPUN,1,150,150 xu,3544,
nguyen1331,SPUN,1,250,250 xu,3817,
nguyen1332,SPUN,1,500,500 xu,3931,
nguyen1333,SPUN,1,250,250 xu,3775,
nguyen1334,SPUN,1,250,250 xu,3607,
nguyen1335,SPUN,1,100,100 xu,3668,
nguyen1336,SPUN,1,1000,1000 xu,3830,
nguyen1337,SPUN,1,750,750 xu,3725,
nguyen1338,SPUN,1,100,100 xu,3735,
nguyen1339,SPUN,1,1000,1000 xu,3643,
nguyen134,SPUN,1,100,100 xu,3631,
nguyen1340,SPUN,1,75,75 xu,3775,
nguyen1341,SPUN,1,300,300 xu,3761,
nguyen1342,SPUN,1,1000,1000 xu,3648,
nguyen1343,SPUN,1,200,200 xu,3645,
nguyen1344,SPUN,1,500,500 xu,3692,
nguyen1345,SPUN,1,300,300 xu,3774,
nguyen1346,SPUN,1,750,750 xu,3731,
nguyen1347,SPUN,1,1000,1000 xu,3669,
nguyen1348,SPUN,1,10,10 xu,3629,
nguyen1349,SPUN,1,300,300 xu,3682,
nguyen135,SPUN,1,75,75 xu,3650,
nguyen1350,SPUN,1,200,200 xu,3521,
nguyen1351,SPUN,1,200,200 xu,3858,
nguyen1352,SPUN,1,75,75 xu,3174,
nguyen1353,SPUN,1,50,50 xu,3581,
nguyen1354,SPUN,1,200,200 xu,3585,
nguyen1355,SPUN,1,100,100 xu,3859,
nguyen1356,SPUN,1,200,200 xu,3815,
nguyen1357,SPUN,1,1000,1000 xu,3714,
nguyen1358,SPUN,1,100,100 xu,3821,
nguyen1359,SPUN,1,50,50 xu,3829,
nguyen136,SPUN,1,500,500 xu,3636,
nguyen1360,SPUN,1,200,200 xu,3634,
nguyen1361,SPUN,1,10,10 xu,3697,
nguyen1362,SPUN,1,10,10 xu,3724,
nguyen1363,SPUN,1,10,10 xu,3635,
nguyen1364,SPUN,1,750,750 xu,3811,
nguyen1365,SPUN,1,150,150 xu,3657,
nguyen1366,SPUN,1,150,150 xu,3719,
nguyen1367,SPUN,1,100,100 xu,3712,
nguyen1368,SPUN,1,75,75 xu,4008,
nguyen1369,SPUN,1,200,200 xu,3811,
nguyen137,SPUN,1,75,75 xu,3555,
nguyen1370,SPUN,1,75,75 xu,3806,
nguyen1371,SPUN,1,25,25 xu,3705,
nguyen1372,SPUN,1,750,750 xu,3746,
nguyen1373,SPUN,1,75,75 xu,3690,
nguyen1374,SPUN,1,10,10 xu,3721,
nguyen1375,SPUN,1,10,10 xu,3549,
nguyen1376,SPUN,1,10,10 xu,3685,
nguyen1377,SPUN,1,150,150 xu,3918,
nguyen1378,SPUN,1,10,10 xu,3745,
nguyen1379,SPUN,1,50,50 xu,3803,
nguyen138,SPUN,1,500,500 xu,3586,
nguyen1380,SPUN,1,1000,1000 xu,3714,
nguyen1381,SPUN,1,75,75 xu,3723,
nguyen1382,SPUN,1,100,100 xu,3748,
nguyen1383,SPUN,1,250,250 xu,3874,
nguyen1384,SPUN,1,10,10 xu,3775,
nguyen1385,SPUN,1,200,200 xu,3527,
nguyen1386,SPUN,1,500,500 xu,3697,
nguyen1387,SPUN,1,100,100 xu,3601,
nguyen1388,SPUN,1,200,200 xu,3653,
nguyen1389,SPUN,1,150,150 xu,3721,
nguyen139,SPUN,1,75,75 xu,3472,
nguyen1390,SPUN,1,75,75 xu,3788,
nguyen1391,SPUN,1,500,500 xu,3568,
nguyen1392,SPUN,1,200,200 xu,3655,
nguyen1393,SPUN,1,25,25 xu,3558,
nguyen1394,SPUN,1,100,100 xu,3674,
nguyen1395,SPUN,1,50,50 xu,3561,
nguyen1396,SPUN,1,100,100 xu,3603,
nguyen1397,SPUN,1,10,10 xu,3871,
nguyen1398,SPUN,1,25,25 xu,3705,
nguyen1399,SPUN,1,25,25 xu,3734,
nguyen140,SPUN,1,25,25 xu,3627,
nguyen1400,SPUN,1,10,10 xu,3883,
nguyen1401,SPUN,1,750,750 xu,3766,
nguyen1402,SPUN,1,500,500 xu,3778,
nguyen1403,SPUN,1,1000,1000 xu,3726,
nguyen1404,SPUN,1,250,250 xu,3781,
nguyen1405,SPUN,1,50,50 xu,3708,
nguyen1406,SPUN,1,25,25 xu,3703,
nguyen1407,SPUN,1,300,300 xu,3626,
nguyen1408,SPUN,1,300,300 xu,3597,
nguyen1409,SPUN,1,500,500 xu,3620,
nguyen141,SPUN,1,75,75 xu,3671,
nguyen1410,SPUN,1,10,10 xu,3600,
nguyen1411,SPUN,1,250,250 xu,3680,
nguyen1412,SPUN,1,500,500 xu,3802,
nguyen1413,SPUN,1,100,100 xu,3701,
nguyen1414,SPUN,1,250,250 xu,3721,
nguyen1415,SPUN,1,50,50 xu,3544,
nguyen1416,SPUN,1,50,50 xu,3619,
nguyen1417,SPUN,1,10,10 xu,3719,
nguyen1418,SPUN,1,300,300 xu,3560,
nguyen1419,SPUN,1,200,200 xu,3550,
nguyen142,SPUN,1,750,750 xu,3492,
nguyen1420,SPUN,1,250,250 xu,3667,
nguyen1421,SPUN,1,75,75 xu,3927,
nguyen1422,SPUN,1,250,250 xu,4121,
nguyen1423,SPUN,1,250,250 xu,3093,
nguyen1424,SPUN,1,50,50 xu,3742,
nguyen1425,SPUN,1,300,300 xu,3707,
nguyen1426,SPUN,1,300,300 xu,3900,
nguyen1427,SPUN,1,250,250 xu,3543,
nguyen1428,SPUN,1,300,300 xu,3704,
nguyen1429,SPUN,1,250,250 xu,3549,
nguyen143,SPUN,1,25,25 xu,3526,
nguyen1430,SPUN,1,25,25 xu,3637,
nguyen1431,SPUN,1,250,250 xu,3627,
nguyen1432,SPUN,1,500,500 xu,3701,
nguyen1433,SPUN,1,150,150 xu,3659,
nguyen1434,SPUN,1,500,500 xu,3714,
nguyen1435,SPUN,1,250,250 xu,3263,
nguyen1436,SPUN,1,50,50 xu,3873,
nguyen1437,SPUN,1,150,150 xu,3825,
nguyen1438,SPUN,1,75,75 xu,3761,
nguyen1439,SPUN,1,75,75 xu,3718,
nguyen144,SPUN,1,100,100 xu,3460,
nguyen1440,SPUN,1,250,250 xu,3717,
nguyen1441,SPUN,1,300,300 xu,3790,
nguyen1442,SPUN,1,25,25 xu,3702,
nguyen1443,SPUN,1,500,500 xu,3122,
nguyen1444,SPUN,1,1000,1000 xu,3891,
nguyen1445,SPUN,1,300,300 xu,3977,
nguyen1446,SPUN,1,75,75 xu,3873,
nguyen1447,SPUN,1,750,750 xu,3855,
nguyen1448,SPUN,1,10,10 xu,3815,
nguyen1449,SPUN,1,150,150 xu,3687,
nguyen145,SPUN,1,750,750 xu,3591,
nguyen1450,SPUN,1,25,25 xu,3933,
nguyen1451,SPUN,1,500,500 xu,3798,
nguyen1452,SPUN,1,75,75 xu,3611,
nguyen1453,SPUN,1,200,200 xu,3513,
nguyen1454,SPUN,1,300,300 xu,3636,
nguyen1455,SPUN,1,150,150 xu,3667,
nguyen1456,SPUN,1,100,100 xu,3559,
nguyen1457,SPUN,1,25,25 xu,3716,
nguyen1458,SPUN,1,200,200 xu,3504,
nguyen1459,SPUN,1,75,75 xu,3610,
nguyen146,SPUN,1,750,750 xu,3583,
nguyen1460,SPUN,1,200,200 xu,3639,
nguyen1461,SPUN,1,150,150 xu,3635,
nguyen1462,SPUN,1,10,10 xu,3593,
nguyen1463,SPUN,1,25,25 xu,3524,
nguyen1464,SPUN,1,75,75 xu,3750,
nguyen1465,SPUN,1,10,10 xu,3687,
nguyen1466,SPUN,1,50,50 xu,3503,
nguyen1467,SPUN,1,250,250 xu,3604,
nguyen1468,SPUN,1,10,10 xu,3627,
nguyen1469,SPUN,1,75,75 xu,3842,
nguyen147,SPUN,1,100,100 xu,3531,
nguyen1470,SPUN,1,10,10 xu,3906,
nguyen1471,SPUN,1,100,100 xu,3878,
nguyen1472,SPUN,1,75,75 xu,3734,
nguyen1473,SPUN,1,300,300 xu,3707,
nguyen1474,SPUN,1,50,50 xu,3707,
nguyen1475,SPUN,1,1000,1000 xu,3861,
nguyen1476,SPUN,1,750,750 xu,3798,
nguyen1477,SPUN,1,150,150 xu,3697,
nguyen1478,SPUN,1,50,50 xu,3711,
nguyen1479,SPUN,1,100,100 xu,3598,
nguyen148,SPUN,1,300,300 xu,3662,
nguyen1480,SPUN,1,500,500 xu,3616,
nguyen1481,SPUN,1,1000,1000 xu,3495,
nguyen1482,SPUN,1,250,250 xu,3550,
nguyen1483,SPUN,1,25,25 xu,3550,
nguyen1484,SPUN,1,300,300 xu,3503,
nguyen1485,SPUN,1,300,300 xu,3658,
nguyen1486,SPUN,1,50,50 xu,3604,
nguyen1487,SPUN,1,25,25 xu,3710,
nguyen1488,SPUN,1,150,150 xu,3672,
nguyen1489,SPUN,1,25,25 xu,3793,
nguyen149,SPUN,1,300,300 xu,3641,
nguyen1490,SPUN,1,500,500 xu,3858,
nguyen1491,SPUN,1,500,500 xu,3759,
nguyen1492,SPUN,1,750,750 xu,3836,
nguyen1493,SPUN,1,10,10 xu,3792,
nguyen1494,SPUN,1,1000,1000 xu,3744,
nguyen1495,SPUN,1,500,500 xu,3726,
nguyen1496,SPUN,1,500,500 xu,3823,
nguyen1497,SPUN,1,75,75 xu,3885,
nguyen1498,SPUN,1,150,150 xu,3626,
nguyen1499,SPUN,1,250,250 xu,3622,
nguyen150,SPUN,1,250,250 xu,3418,
nguyen1500,SPUN,1,1000,1000 xu,3747,
nguyen1501,SPUN,1,200,200 xu,3646,
nguyen1502,SPUN,1,250,250 xu,3798,
nguyen1503,SPUN,1,10,10 xu,3760,
nguyen1504,SPUN,1,75,75 xu,3806,
nguyen1505,SPUN,1,250,250 xu,3594,
nguyen1506,SPUN,1,200,200 xu,3648,
nguyen1507,SPUN,1,200,200 xu,3687,
nguyen1508,SPUN,1,150,150 xu,3847,
nguyen1509,SPUN,1,300,300 xu,3735,
nguyen151,SPUN,1,250,250 xu,3560,
nguyen1510,SPUN,1,200,200 xu,3672,
nguyen1511,SPUN,1,10,10 xu,3831,
nguyen1512,SPUN,1,500,500 xu,3603,
nguyen1513,SPUN,1,50,50 xu,3931,
nguyen1514,SPUN,1,25,25 xu,3764,
nguyen1515,SPUN,1,200,200 xu,3722,
nguyen1516,SPUN,1,25,25 xu,3582,
nguyen1517,SPUN,1,200,200 xu,3784,
nguyen1518,SPUN,1,100,100 xu,3634,
nguyen1519,SPUN,1,1000,1000 xu,3654,
nguyen152,SPUN,1,75,75 xu,3503,
nguyen1520,SPUN,1,300,300 xu,3688,
nguyen1521,SPUN,1,250,250 xu,3669,
nguyen1522,SPUN,1,750,750 xu,3725,
nguyen1523,SPUN,1,10,10 xu,3565,
nguyen1524,SPUN,1,250,250 xu,3667,
nguyen1525,SPUN,1,50,50 xu,3659,
nguyen1526,SPUN,1,200,200 xu,3607,
nguyen1527,SPUN,1,10,10 xu,3589,
nguyen1528,SPUN,1,1000,1000 xu,4182,
nguyen1529,SPUN,1,1000,1000 xu,3734,
nguyen153,SPUN,1,500,500 xu,3603,
nguyen1530,SPUN,1,50,50 xu,3620,
nguyen1531,SPUN,1,100,100 xu,3548,
nguyen1532,SPUN,1,100,100 xu,3873,
nguyen1533,SPUN,1,750,750 xu,3910,
nguyen1534,SPUN,1,500,500 xu,4059,
nguyen1535,SPUN,1,50,50 xu,3902,
nguyen1536,SPUN,1,25,25 xu,4009,
nguyen1537,SPUN,1,10,10 xu,4482,
nguyen1538,SPUN,1,750,750 xu,3727,
nguyen1539,SPUN,1,500,500 xu,4120,
nguyen154,SPUN,1,750,750 xu,3421,
nguyen1540,SPUN,1,1000,1000 xu,4138,
nguyen1541,SPUN,1,100,100 xu,4379,
nguyen1542,SPUN,1,10,10 xu,4097,
nguyen1543,SPUN,1,10,10 xu,4060,
nguyen1544,SPUN,1,1000,1000 xu,4029,
nguyen1545,SPUN,1,50,50 xu,4240,
nguyen1546,SPUN,1,50,50 xu,4270,
nguyen1547,SPUN,1,750,750 xu,4572,
nguyen1548,SPUN,1,50,50 xu,3883,
nguyen1549,SPUN,1,100,100 xu,4246,
nguyen155,SPUN,1,200,200 xu,3619,
nguyen1550,SPUN,1,750,750 xu,4195,
nguyen1551,SPUN,1,10,10 xu,4602,
nguyen1552,SPUN,1,100,100 xu,4322,
nguyen1553,SPUN,1,75,75 xu,4532,
nguyen1554,SPUN,1,75,75 xu,4561,
nguyen1555,SPUN,1,200,200 xu,4740,
nguyen1556,SPUN,1,10,10 xu,4719,
nguyen1557,SPUN,1,75,75 xu,4564,
nguyen1558,SPUN,1,75,75 xu,4546,
nguyen1559,SPUN,1,100,100 xu,4797,
nguyen156,SPUN,1,75,75 xu,3485,
nguyen1560,SPUN,1,50,50 xu,4442,
nguyen1561,SPUN,1,500,500 xu,4510,
nguyen1562,SPUN,1,10,10 xu,4452,
nguyen1563,SPUN,1,50,50 xu,4771,
nguyen1564,SPUN,1,150,150 xu,4699,
nguyen1565,SPUN,1,500,500 xu,3555,
nguyen1566,SPUN,1,750,750 xu,3678,
nguyen1567,SPUN,1,10,10 xu,3693,
nguyen1568,SPUN,1,75,75 xu,3882,
nguyen1569,SPUN,1,10,10 xu,3757,
nguyen157,SPUN,1,75,75 xu,3482,
nguyen1570,SPUN,1,50,50 xu,3985,
nguyen1571,SPUN,1,500,500 xu,3954,
nguyen1572,SPUN,1,10,10 xu,4110,
nguyen1573,SPUN,1,25,25 xu,3823,
nguyen1574,SPUN,1,150,150 xu,4089,
nguyen1575,SPUN,1,50,50 xu,3963,
nguyen1576,SPUN,1,25,25 xu,3834,
nguyen1577,SPUN,1,750,750 xu,4000,
nguyen1578,SPUN,1,100,100 xu,3818,
nguyen1579,SPUN,1,250,250 xu,3741,
nguyen158,SPUN,1,750,750 xu,3353,
nguyen1580,SPUN,1,200,200 xu,3792,
nguyen1581,SPUN,1,75,75 xu,3962,
nguyen1582,SPUN,1,750,750 xu,4058,
nguyen1583,SPUN,1,750,750 xu,3845,
nguyen1584,SPUN,1,500,500 xu,3894,
nguyen1585,SPUN,1,500,500 xu,3709,
nguyen1586,SPUN,1,75,75 xu,4013,
nguyen1587,SPUN,1,10,10 xu,4001,
nguyen1588,SPUN,1,100,100 xu,3775,
nguyen1589,SPUN,1,500,500 xu,3806,
nguyen159,SPUN,1,750,750 xu,3676,
nguyen1590,SPUN,1,300,300 xu,3925,
nguyen1591,SPUN,1,25,25 xu,3880,
nguyen1592,SPUN,1,25,25 xu,3746,
nguyen1593,SPUN,1,25,25 xu,3845,
nguyen1594,SPUN,1,250,250 xu,3824,
nguyen1595,SPUN,1,75,75 xu,3039,
nguyen1596,SPUN,1,100,100 xu,3569,
nguyen1597,SPUN,1,75,75 xu,3460,
nguyen1598,SPUN,1,1000,1000 xu,3630,
nguyen1599,SPUN,1,250,250 xu,3520,
nguyen160,SPUN,1,50,50 xu,3489,
nguyen1600,SPUN,1,100,100 xu,3593,
nguyen1601,SPUN,1,150,150 xu,3557,
nguyen1602,SPUN,1,100,100 xu,3632,
